_ID,_X,_Y
6,2208684.4509,-668348.3579999991
6,2208068.8585,-668524.0540999994
6,2207734.913400002,-668854.3214999996
6,2207565.142299999,-669327.9118000008
6,2207396.479899999,-669798.4094000012
6,2207375.960499998,-669816.1691999994
6,2206163.050999999,-670865.9589000009
6,2205804.620099999,-670964.9274999984
6,2205235.755199999,-672010.2360999994
6,2205017.013799999,-672234.7562000006
6,2204870.631700002,-672385.0053999983
6,2204617.958799999,-672645.2215000019
6,2203030.5473,-673017.7787000015
6,2203029.787900001,-673019.0960999988
6,2202383.7766,-674139.8546000011
6,2201179.2819,-674491.2868000008
6,2201022.075800002,-674705.3183999993
6,2200562.0024,-675331.2987000011
6,2200232.859900001,-675590.5942000002
6,2200047.162700001,-675736.8443000019
6,2198833.103700001,-675789.5313999988
6,2198486.473400001,-675804.5348999985
6,2198459.2322,-675821.4329999983
6,2198387.415800002,-675865.8662000001
6,2198137.264899999,-676021.9591999985
6,2197998.888500001,-676108.305399999
6,2197875.265500002,-676561.5866999999
6,2197448.9791,-678124.6262999997
6,2197244.155699998,-678328.1436999999
6,2196143.2148,-678398.2148999982
6,2195809.229600001,-678626.2054000013
6,2195185.862799998,-680310.0665999986
6,2194939.9822,-680459.9112999998
6,2194851.877599999,-680513.6039999984
6,2193982.490200002,-680533.6328000017
6,2193674.1129,-680787.2124999985
6,2192486.369600002,-682672.4587000012
6,2192277.057700001,-683540.0183000006
6,2192704.522500001,-684719.0927999988
6,2192594.002300002,-685151.4382000007
6,2192495.394200001,-685537.1849000007
6,2191896.894400001,-686348.949000001
6,2191876.355500002,-686376.7954000011
6,2191653.663400002,-687470.9780000001
6,2191481.288100001,-688317.9538000003
6,2191265.7205,-688727.1374000013
6,2190782.860800002,-689643.6865999997
6,2190985.239599999,-690028.5799999982
6,2191362.865499999,-690116.7278999984
6,2191547.5321,-690159.8339999989
6,2191688.851399999,-690446.9175999984
6,2191774.855,-690621.6108999997
6,2192539.028099999,-691345.2250999995
6,2192491.5,-692430.4946999997
6,2192656.243999999,-693082.3828000017
6,2191732.879099999,-694529.4990000017
6,2191680.864700001,-694856.8066999987
6,2191646.798,-695071.1757000014
6,2191748.925900001,-695368.3579999991
6,2191822.927700002,-695583.6959999986
6,2192739.081999999,-696433.4415999986
6,2192502.5198,-697531.8388999999
6,2191581.235199999,-697551.7481999993
6,2191425.1908,-697985.6262999997
6,2191556.653700002,-698474.4395000003
6,2191700.8191,-699010.4290000014
6,2191446.551399998,-699525.0986000001
6,2191234.706599999,-699953.8990999982
6,2191488.421500001,-700313.6019000001
6,2191718.076900002,-700391.6316
6,2191948.162099998,-700469.8073000014
6,2192154.769200001,-700748.7609999999
6,2192405.0165,-701086.6361000016
6,2192362.6776,-701145.1618000008
6,2191631.327399999,-702156.0868999995
6,2191562.412700001,-702151.8508000001
6,2191170.827,-702127.8203999996
6,2190549.7238,-702571.6268999986
6,2190425.752300002,-702660.2100999989
6,2188581.504500002,-702981.3456999995
6,2188311.799800001,-703100.6911999993
6,2188068.339400001,-703208.4235999994
6,2187818.820900001,-703434.8359999992
6,2187116.437600002,-704072.1766999997
6,2185706.598499999,-704498.2239999995
6,2184099.5502,-704221.5861999989
6,2183005.742699999,-704083.9349999987
6,2181600.111499999,-703720.1068000011
6,2180507.3059,-703313.1517000012
6,2179024.049400002,-702796.6057999991
6,2178047.220800001,-702734.1475000009
6,2177226.765000001,-702669.3973999992
6,2176563.042599998,-702486.9054000005
6,2175666.043499999,-701961.6504000016
6,2174885.8631,-701550.0518000014
6,2174028.377900001,-700908.808600001
6,2173481.874899998,-700724.5826999992
6,2173091.303800002,-700653.4353
6,2172662.380899999,-700390.5089000017
6,2172312.125300001,-699972.5529000014
6,2171130.6908,-698625.4160000011
6,2170696.6613,-698444.1396999992
6,2169901.9628,-698643.2652000003
6,2169670.300000001,-698845.7736000009
6,2168234.461399999,-698342.4439000003
6,2168036.722100001,-698273.1268999986
6,2167746.120499998,-698024.1911000013
6,2167705.681299999,-697989.5498999991
6,2167542.555500001,-697463.9356000014
6,2167379.596200001,-696938.8577999994
6,2167095.559700001,-696823.1653000005
6,2166613.738400001,-696626.9118999988
6,2166345.376699999,-696355.2683000006
6,2166206.860800002,-696215.0582999997
6,2165926.011100002,-696110.9239999987
6,2165669.530900002,-696237.195700001
6,2165337.672200002,-696081.5494000018
6,2165107.379900001,-696054.495000001
6,2164647.377599999,-696000.4561999999
6,2164106.8057,-696534.0018000007
6,2162900.106800001,-697191.1884000003
6,2162653.7194,-697640.7201999985
6,2162450.705600001,-698011.1171999984
6,2162201.599300001,-698465.6035000011
6,2161159.728999998,-701451.4618999995
6,2160755.652600002,-702221.3284000009
6,2160538.8468,-702743.8729999997
6,2160282.967799999,-703266.9956
6,2159926.861200001,-704503.2661000006
6,2159749.409000002,-704948.3059
6,2159571.435899999,-705547.1994999982
6,2159433.217099998,-705953.1779999994
6,2159197.015000001,-706437.5383000001
6,2158882.907000002,-706846.1275000013
6,2158568.8792,-707235.4651000015
6,2158098.919500001,-707511.7241999991
6,2157668.393599998,-707691.2269000001
6,2157179.358100001,-707833.1231000014
6,2156357.940499999,-708037.6568999998
6,2155810.235300001,-708199.6416999996
6,2155380.3105,-708206.0190999992
6,2155009.015500002,-708211.5395000018
6,2154286.7434,-708010.6726999991
6,2153741.001899999,-707614.8581000008
6,2153195.0198,-707295.9703000002
6,2152609.163199998,-707189.2492000014
6,2151859.883499999,-707350.5196999982
6,2152024.428599998,-705586.6394999996
6,2151957.504299998,-704025.8042000011
6,2151137.768800002,-704148.2864999995
6,2150767.936799999,-701920.5062999986
6,2150058.308200002,-700841.5274999999
6,2150055.120000001,-700770.2479999997
6,2149981.9252,-699133.810899999
6,2149945.977899998,-698333.9908000007
6,2149840.802000001,-698110.5432000011
6,2149668.217999999,-697743.8859999999
6,2148933.315900002,-696896.4226999991
6,2148753.625999998,-696689.2107000016
6,2148374.796799999,-695893.7551000007
6,2148227.641399998,-694895.2802999988
6,2148284.987100001,-693923.7679999992
6,2148112.5678,-693749.1462999992
6,2147878.227299999,-693511.8123999983
6,2148624.130199999,-691504.7652999982
6,2148997.081700001,-690501.241799999
6,2149084.3651,-688839.3225999996
6,2149596.884500001,-688689.2754000016
6,2149806.098400001,-688414.3363999985
6,2149984.049199998,-688180.4818999991
6,2150027.448100001,-688228.4259000011
6,2150263.452199999,-688489.1458999999
6,2150443.6437,-688504.2230000012
6,2150595.954599999,-688516.9671999998
6,2150779.910900001,-688108.8445000015
6,2150878.4835,-687890.1526999995
6,2151140.3508,-687309.7428000011
6,2151815.1569,-685814.0839999989
6,2152330.427099999,-685229.2569000013
6,2153049.787999999,-684773.6381999999
6,2154639.443700001,-684195.9094999991
6,2155115.903200001,-683953.1794999987
6,2156076.6941,-683463.7093000002
6,2157593.974300001,-682194.9541000016
6,2157533.296500001,-681773.5388000011
6,2157520.279300001,-681683.1019000001
6,2157677.0097,-681172.5841999985
6,2157951.237399999,-681010.4609000012
6,2158960.612500001,-680413.7186000012
6,2159194.410100002,-679852.7305000015
6,2159152.429200001,-679590.6794000007
6,2159120.575199999,-679391.9371999987
6,2158610.761999998,-679107.3095999993
6,2158663.9762,-678775.0681000017
6,2158717.152199999,-678443.0643999986
6,2158078.441100001,-678285.4353
6,2155723.552999999,-678525.7818999998
6,2154702.762200002,-678109.9384000003
6,2154352.6646,-678099.1090000011
6,2154023.049800001,-678088.9131000005
6,2152688.514899999,-678047.5573000014
6,2152605.636599999,-678044.9890000001
6,2151888.3739,-678193.6810999997
6,2150806.829399999,-679311.7512999997
6,2150165.508900002,-679588.807500001
6,2149295.436099999,-679659.7540000007
6,2148259.941799998,-679261.2107000016
6,2147105.6611,-678830.6794000007
6,2145728.042300001,-678267.997200001
6,2144446.7238,-677738.4175000005
6,2143615.1272,-677341.5267000012
6,2143104.6516,-677044.1226999983
6,2142139.6853,-676811.5683999993
6,2141235.512800001,-676743.7692000009
6,2140498.5733,-676445.8669000007
6,2140050.454399999,-676247.3517000005
6,2139613.316100001,-675587.9331
6,2139245.507599998,-675040.6561999992
6,2138472.821199998,-675853.7292999998
6,2138165.992699999,-676337.4662999995
6,2137955.9738,-676668.5760999993
6,2137977.024300002,-677529.8341999985
6,2137996.6098,-678331.1530000009
6,2137507.652399998,-679270.0910999999
6,2137452.591499999,-679375.8238000013
6,2136111.0803,-681131.3306000009
6,2135521.047600001,-682944.2864000015
6,2135380.272300001,-683376.8376999982
6,2135374.381299999,-684297.3493999988
6,2134956.959899999,-684961.8898000009
6,2134368.3781,-685224.0390999988
6,2133296.932500001,-685386.3825999983
6,2132612.130600002,-685615.4094000012
6,2131823.133699998,-686140.5848000012
6,2131167.5064,-686501.3836999983
6,2129860.700199999,-686331.307599999
6,2128896.434599999,-685525.1519000009
6,2128843.012200002,-685480.4835000001
6,2128073.835299999,-684650.6748000011
6,2127470.225400001,-684188.3762999997
6,2126917.1501,-684318.8929000013
6,2126323.0781,-684811.5436999984
6,2125978.3127,-685699.8894999996
6,2125856.0438,-686753.368999999
6,2125826.869199999,-687971.7430000007
6,2125689.612300001,-688300.7547999993
6,2125135.7355,-688464.2144999988
6,2124680.4833,-688562.0071999989
6,2124224.469700001,-688692.7630000003
6,2123634.324999999,-689020.7983000018
6,2123196.425299998,-689744.3491999991
6,2122818.5579,-690665.6180999987
6,2122434.318700001,-691850.3715999983
6,2122188.177900001,-692673.1700999998
6,2121907.332199998,-693594.6981000006
6,2121664.3574,-694285.7844000012
6,2121233.590999998,-694713.0075000003
6,2120872.2346,-694942.7716999985
6,2120158.979400002,-695007.1031999998
6,2119595.179400001,-695058.5989999995
6,2118667.788100001,-695135.6268999986
6,2117760.4496,-695199.5399999991
6,2116559.641800001,-695361.624499999
6,2115712.255600002,-695623.2754999995
6,2114827.800000001,-696082.4651000015
6,2114336.2799,-696344.873300001
6,2113970.996100001,-696739.3128000014
6,2113145.7313,-697429.1834000014
6,2112612.372900002,-698086.7685999982
6,2112018.300900001,-698579.5388999991
6,2111688.523499999,-698842.3059
6,2110936.596000001,-699170.0621999987
6,2110123.153299999,-699365.9268000014
6,2109382.2865,-699232.5802000016
6,2108838.668900002,-698967.9199000001
6,2107858.7546,-697963.3865999989
6,2107751.874499999,-697893.1959000006
6,2107473.152800001,-697710.1856999993
6,2107496.516399998,-697403.117899999
6,2107954.0449,-696990.5879999995
6,2107858.0887,-696723.7989999987
6,2107614.497299999,-696046.6123999991
6,2107637.024700001,-695790.1455000006
6,2107661.705699999,-695509.1605999991
6,2107405.291099999,-695164.9034999982
6,2107377.413800001,-695127.4730999991
6,2107447.423999999,-694206.1055000015
6,2107290.691199999,-693772.3473999985
6,2107797.52,-693103.7613000013
6,2106865.6556,-691626.7853999995
6,2106480.053800002,-691373.5843999982
6,2106729.3204,-690476.6490999982
6,2106546.9791,-690017.5590999983
6,2105777.979600001,-689843.8159999996
6,2104945.5814,-689968.4534999989
6,2104095.029199999,-690361.7969000004
6,2103303.708000001,-690985.8013000004
6,2102289.8501,-691444.6719999984
6,2101602.683800001,-691772.5080000013
6,2100981.7214,-692034.6372999996
6,2100301.648400001,-692066.1055999994
6,2099614.401900001,-691043.7157000005
6,2099017.1239,-690317.9127000012
6,2098609.9617,-689757.183600001
6,2098046.6272,-688965.6341000013
6,2097446.984700002,-688338.6402999982
6,2097012.210900001,-687580.2928999998
6,2096669.7698,-687019.7432000004
6,2096428.317899998,-686294.7773000002
6,2096345.482799999,-685701.8625000008
6,2096455.9296,-685142.3092
6,2097102.099100001,-685176.6273999997
6,2097547.893599998,-685473.9516999982
6,2098218.548999999,-685837.6204999983
6,2098913.650199998,-686530.6398000009
6,2099518.822999999,-686927.0921999998
6,2100097.947099999,-687060.0601000004
6,2100595.758900002,-686534.2668999992
6,2100617.038800001,-685645.2036999986
6,2100644.650400002,-684492.7556000017
6,2100698.230700001,-682253.7652999982
6,2100740.790399998,-680475.7982000001
6,2100803.868500002,-679191.8370000012
6,2100820.419500001,-678500.4318999983
6,2100475.614,-678038.7313000001
6,2099920.9758,-678235.0940000005
6,2099550.923099998,-678826.9525999986
6,2099145.403999999,-679550.4437999986
6,2098676.766800001,-680207.9492000006
6,2098309.9201,-680668.1152999997
6,2097883.842500001,-680897.7001999989
6,2097019.905299999,-680500.7096999995
6,2096483.380899999,-679939.8013000004
6,2096020.234000001,-679016.8781999983
6,2096068.324000001,-678358.4759999998
6,2097064.789299998,-677274.1061000004
6,2097436.4049,-676616.4213000014
6,2097443.498199999,-676320.1134000011
6,2097002.432599999,-675825.3101999983
6,2096654.461199999,-675495.3218999989
6,2095908.1041,-675592.4769000001
6,2095019.721099999,-676216.1226000004
6,2094233.890099999,-676609.5258000009
6,2093577.461300001,-677003.188099999
6,2093016.4912,-677462.9356999993
6,2092490.266199999,-677823.9737999998
6,2092035.013999999,-677921.7664999999
6,2091253.911899999,-678117.631099999
6,2090505.9518,-678280.6323999986
6,2090138.3035,-678773.7215999998
6,2089577.333500002,-679233.4692000002
6,2088893.293000002,-679429.5529999994
6,2086976.545000002,-680020.2157999985
6,2084944.421100002,-678297.8911000006
6,2084938.8508,-677505.1556999981
6,2084921.947000001,-677461.0811999999
6,2084782.338,-677097.065200001
6,2085086.446899999,-676660.2457000017
6,2084853.691199999,-676329.3805
6,2084443.042599998,-676127.5370999984
6,2084413.548300002,-675590.7012999989
6,2084666.019900002,-675103.0546999984
6,2083994.4071,-674187.0130999982
6,2083263.588,-672540.1856000014
6,2083032.602299999,-672019.682500001
6,2082794.837299999,-670947.2303999998
6,2082506.541099999,-670468.7413999997
6,2082380.501699999,-670259.552099999
6,2082231.7632,-669326.0777999982
6,2082193.271200001,-669084.5042000003
6,2081706.239500001,-668934.3772
6,2081559.387499999,-668442.2283000015
6,2081540.368999999,-668378.4910000004
6,2081532.3477,-668351.5340999998
6,2081470.357999999,-668143.2063999996
6,2080949.004099999,-667653.7375999987
6,2080929.546100002,-667635.4682999998
6,2081258.397,-667121.8295000009
6,2081238.4901,-667013.2225000002
6,2081178.812199999,-666687.6345000006
6,2081990.331300002,-665684.8949000016
6,2081945.1501,-665012.2646999992
6,2081904.490600001,-664406.9523000009
6,2082030.165899999,-664073.7155000009
6,2082437.608600002,-663815.313000001
6,2082284.902100001,-662660.6655000001
6,2082275.425900001,-662589.0137999989
6,2081701.190099999,-662295.1306000017
6,2080731.535,-662260.1149000004
6,2079826.560899999,-662225.2586999983
6,2078889.246399999,-662190.3227000013
6,2077984.272300001,-662155.4464999996
6,2077017.743099999,-661988.7782999985
6,2076114.331999999,-661888.0958000012
6,2075472.0898,-661689.2019999996
6,2074658.647100002,-661884.9470000006
6,2073291.367699999,-662244.0918000005
6,2072021.871300001,-662570.5128000006
6,2070488.881700002,-663093.8746000007
6,2068761.808699999,-663616.8178000003
6,2067947.564599998,-663845.4858999997
6,2067075.7326,-663777.7663000003
6,2066112.369199999,-663479.4455000013
6,2065368.376600001,-663477.8313000016
6,2064686.7005,-663575.1257999986
6,2063874.019299999,-663737.9477000013
6,2063382.499200001,-664000.2364000008
6,2063066.106899999,-663703.2908000015
6,2063303.591499999,-663242.9651999995
6,2063795.913100001,-662947.7732999995
6,2064554.092300002,-662356.9112000018
6,2064568.398899999,-661785.1512999982
6,2064594.003800001,-661747.6339000017
6,2064796.2656,-661451.3465000019
6,2064824.627500001,-660512.4660999999
6,2064837.9837,-660070.3299999982
6,2064518.0649,-658180.2608999983
6,2063762.9714,-656241.9829000011
6,2063985.508000001,-655115.5623999983
6,2064825.747299999,-654547.5881999992
6,2064948.364,-654156.2683999986
6,2065251.1972,-653189.7203000002
6,2066444.911699999,-651954.7452000007
6,2066730.807500001,-651124.8702999987
6,2066921.563999999,-650571.1578000002
6,2067200.205600001,-649354.4578000009
6,2067343.6723,-648727.6097000018
6,2067181.8512,-648539.3121000007
6,2066635.869199999,-648373.5804999992
6,2066021.238699999,-648372.2652000003
6,2065493.410599999,-648798.9501999989
6,2065117.106199998,-649653.7751000002
6,2064641.3356,-650607.1301000007
6,2064233.452100001,-651428.9919999987
6,2063801.1228,-651921.7225000002
6,2063311.9672,-652085.2219999991
6,2062807.783399999,-651524.6523000002
6,2062306.725400001,-650832.4699999988
6,2061905.133699998,-650041.7575000003
6,2061522.457400002,-649810.5782999992
6,2060681.403000001,-649808.7648000009
6,2059774.0645,-649872.6180000007
6,2058771.2674,-649870.4657000005
6,2058320.744100001,-649770.7597000003
6,2057691.8869,-649012.4919999987
6,2057224.011100002,-648287.4862000011
6,2057074.090399999,-647793.5399999991
6,2056955.708799999,-647332.5766999982
6,2056638.555199999,-647068.6140000001
6,2056128.079599999,-646771.3493999988
6,2055549.716899999,-646605.5581
6,2055070.820500001,-646341.2763999999
6,2054881.425999999,-646143.4189999998
6,2054439.598900002,-645681.7580999993
6,2054004.0636,-644956.8718999997
6,2053848.612599999,-644693.2877999991
6,2053471.466699999,-644231.7664999999
6,2052957.825199999,-644066.1345999986
6,2052504.937399998,-644065.1579999998
6,2051596.837499999,-644161.9145000018
6,2049689.888500001,-644009.1983000003
6,2048815.551199999,-643298.9186999984
6,2048218.1129,-641896.637600001
6,2047946.0253,-640352.2972000018
6,2047925.6855,-640236.8509000018
6,2047415.049600001,-640367.9054999985
6,2047149.9133,-640874.436999999
6,2046354.5044,-642394.0315999985
6,2044767.4113,-642199.5243999995
6,2042658.585999999,-644283.5227000006
6,2041737.711599998,-646245.9774999991
6,2040999.199700002,-646310.9441
6,2040124.2018,-646374.8770999983
6,2039601.904100001,-646571.200100001
6,2039429.140700001,-647031.5456000008
6,2039381.010600001,-647689.6090000011
6,2039205.882800002,-648248.6640999988
6,2038933.693300001,-648807.5397000015
6,2038173.1096,-649496.9917000011
6,2037485.141800001,-649857.5117000006
6,2036508.393399999,-650118.6843999997
6,2035472.4542,-650149.3555000015
6,2034733.1503,-649950.3022000007
6,2034318.934900001,-649686.1400999986
6,2034264.473000001,-649258.1995999999
6,2034441.2038,-648633.2983999997
6,2034747.296799999,-648008.6961000003
6,2034918.497200001,-647614.1768999994
6,2034764.6492,-647284.7465000004
6,2034338.340999998,-646942.7287000008
6,2034108.426800001,-647117.3645000011
6,2033727.547899999,-647406.693599999
6,2033125.402600002,-649199.9609000012
6,2032946.636,-649342.1974
6,2032056.7403,-650050.247299999
6,2031609.217799999,-650209.8922000006
6,2031546.344900001,-650232.3209000006
6,2031430.015099999,-650184.7408000007
6,2031238.4485,-650106.3880000003
6,2030933.3574,-649218.1020000018
6,2030963.293499999,-647967.6418999992
6,2030953.795699999,-647013.2705000006
6,2031038.193700001,-646190.7707999982
6,2031057.109099999,-645401.0348999985
6,2030947.423799999,-644578.1167000011
6,2030653.112799998,-643359.9618999995
6,2030257.772799999,-642306.1237000004
6,2029891.6875,-641383.9778999984
6,2029681.774599999,-640692.5329000019
6,2029340.9366,-640066.6152999997
6,2028968.519400001,-639407.7148000002
6,2028620.548099998,-639077.9257000014
6,2027844.655699998,-639415.4871999994
6,2027401.989300001,-640031.9759000018
6,2027236.2817,-640262.7520999983
6,2026495.7707,-640420.6981000006
6,2026498.1351,-640778.4877000004
6,2026834.645,-641390.0163999982
6,2025980.215,-642954.4521000013
6,2025798.024599999,-643288.0373000018
6,2025518.1807,-643519.7745000012
6,2025007.103999998,-643574.0218999982
6,2024420.8906,-643884.367899999
6,2024706.100600001,-644470.5984999985
6,2024277.418099999,-645419.0707999989
6,2024409.644000001,-646134.053199999
6,2023850.618999999,-646674.3746999987
6,2023802.409000002,-646848.6748999991
6,2023575.425299998,-647673.1431999989
6,2023615.1184,-647864.6176000014
6,2023654.8127,-648056.0877999999
6,2024113.671599999,-647823.2146999985
6,2024217.724800002,-648103.8139000014
6,2024135.740899999,-648237.7215999998
6,2023762.0935,-648848.0159999989
6,2023945.3565,-649486.0903999992
6,2023692.2027,-649922.1821000017
6,2023397.771499999,-650485.3425000012
6,2023221.0407,-651110.2635999993
6,2023018.301199999,-651471.8398000002
6,2022559.121599998,-651734.1284999996
6,2021912.150600001,-651732.7335000001
6,2021562.616300002,-651468.6909999996
6,2021149.963799998,-651138.7027000003
6,2020895.0867,-650973.6088999994
6,2020323.096000001,-650544.5322999992
6,2019811.8189,-650280.1510000005
6,2019266.598400001,-650081.5362999998
6,2018490.225000002,-650079.8621999994
6,2017485.864999998,-650143.5161999986
6,2016281.089699999,-650470.0168999992
6,2015342.973700002,-650467.9840999991
6,2014868.0046,-650039.1468000002
6,2014553.175299998,-649676.4545000009
6,2014597.337900002,-649182.9068999998
6,2015058.881900001,-648821.9087000005
6,2015773.699999999,-648691.8106000014
6,2016749.686900001,-648463.5610000007
6,2017407.678599998,-648004.2518999986
6,2018191.145199999,-647709.7575000003
6,2018750.5524,-647316.0753000006
6,2019253.8946,-646560.2589000017
6,2019339.054000001,-645704.8561000004
6,2019299.5801,-644651.7553000003
6,2019249.0856,-644059.3187999986
6,2018785.1371,-643169.8568999991
6,2018535.028900001,-642807.3440000005
6,2018150.789700002,-642641.9910999984
6,2017492.7579,-643101.2604999989
6,2017129.838500001,-643396.6317000017
6,2016796.895300001,-643790.7921999991
6,2016465.515000001,-644119.1264000014
6,2015842.2282,-644479.7659000009
6,2015416.190699998,-644709.191300001
6,2014850.451699998,-644016.929299999
6,2014835.4637,-643292.9598000012
6,2014852.014699999,-642601.9732000008
6,2014861.472399999,-642207.1352000013
6,2014870.930100001,-641812.2971000001
6,2015275.647700001,-641122.1475000009
6,2016173.488299999,-640104.0423999988
6,2016542.739500001,-639545.4657000005
6,2017009.773800001,-638954.2049999982
6,2017028.689199999,-638164.5687000006
6,2016978.194699999,-637572.1920000017
6,2016697.308899999,-637143.8528999984
6,2016186.031800002,-636879.5313999988
6,2015446.727899998,-636680.5379000008
6,2014772.145100001,-636481.6640000008
6,2014129.902899999,-636282.8698999994
6,2013781.1701,-635985.9840000011
6,2013762.214600001,-635426.6101000011
6,2013976.816399999,-634571.6457999982
6,2014088.826000001,-633946.7644999996
6,2013644.594500002,-633583.8929000013
6,2012966.845800001,-633516.6317000017
6,2012126.592900001,-633481.9149999991
6,2011480.423300002,-633447.616799999
6,2010768.731199998,-633446.0821999982
6,2009960.818799999,-633411.4452
6,2009024.265700001,-633343.6259999983
6,2007296.851,-633352.1356999986
6,2007253.2586,-632600.5828000009
6,2007210.911200002,-631870.1776000001
6,2007108.635499999,-631555.6722999997
6,2006845.867899999,-630747.6433000006
6,2006894.318599999,-630312.7873000018
6,2005982.651999999,-630672.1713000014
6,2005229.963100001,-631032.4521000013
6,2004480.440000001,-631261.120099999
6,2003922.635899998,-631588.9162999988
6,2003011.370099999,-631817.2655000016
6,2002198.6888,-631980.0077
6,2001453.0931,-632044.1997000016
6,2000353.2744,-632041.8282000013
6,1999739.445300002,-632007.6097000018
6,1999002.505899999,-631709.9266000018
6,1998238.756200001,-631181.8814999983
6,1997545.979400002,-630390.8103
6,1996692.301399998,-629566.4970999993
6,1996093.420299999,-628907.2379000001
6,1995618.451200001,-628478.5201000013
6,1995048.784899999,-627950.9332999997
6,1994181.160700001,-627587.8425000012
6,1994009.3992,-626578.8451000005
6,1994086.665800002,-626342.5461000018
6,1994160.118500002,-626117.9105000012
6,1994111.779199999,-625765.1006000005
6,1994079.653099999,-625530.6240000017
6,1994409.8288,-625119.7058999986
6,1994430.1127,-624981.9620000012
6,1994458.8015,-624787.1887999997
6,1994063.219999999,-624527.5084999986
6,1993384.709899999,-624493.1504999995
6,1992641.478599999,-624458.6530000009
6,1991929.826499999,-624457.1185000017
6,1991123.477000002,-624356.6950000003
6,1990025.1811,-624288.5370000005
6,1989286.6787,-624056.6803000011
6,1988615.2619,-623726.2734000012
6,1988197.079100002,-623626.686999999
6,1987652.66,-623395.2487999983
6,1987009.656399999,-623398.2580999993
6,1986978.708099999,-623481.6409000009
6,1986811.485399999,-623932.1823000014
6,1986714.504000001,-624193.7122000009
6,1986582.0559,-624550.8854999989
6,1984929.963399999,-626221.4739000015
6,1983737.972100001,-627863.9820000008
6,1983427.018800002,-628713.3167999983
6,1983259.716800001,-629170.2839000002
6,1981488.521299999,-632324.1457999982
6,1980980.029800002,-632812.5518999994
6,1980266.032900002,-633148.8775000013
6,1980052.715599999,-633181.6623000018
6,1979576.181600001,-633254.9010000005
6,1979451.664299998,-633199.7725000009
6,1979063.341600001,-633027.8471999988
6,1977987.27,-632945.9039000012
6,1977809.754999999,-632932.3861000016
6,1977113.611900002,-632551.0799999982
6,1976310.428399999,-632319.0439000018
6,1975663.4573,-632317.6488000006
6,1974884.7196,-632414.6644000001
6,1974011.324700002,-632412.7910000011
6,1973110.278000001,-632213.4587999992
6,1972085.359499998,-631783.5452000015
6,1971474.696400002,-631617.7338999994
6,1970130.203499999,-631543.1865999997
6,1969383.862500001,-631119.7221999988
6,1968651.651900001,-630624.6600000002
6,1967973.141800001,-630590.3020000011
6,1967326.170699999,-630588.9068999998
6,1966376.232500002,-631080.3420000002
6,1966011.710200001,-631441.4598000012
6,1965615.648800001,-631769.5947000012
6,1965253.530900002,-632032.0229999982
6,1964224.7251,-633115.5159000009
6,1963850.9454,-633519.9400000013
6,1963385.7546,-632653.4365999997
6,1963202.271200001,-631887.5067000017
6,1962714.956999999,-631660.0322000012
6,1962683.056600001,-631475.0808000006
6,1962609.261300001,-631047.2305000015
6,1962276.5583,-630972.3454999998
6,1961945.939399999,-631306.3993999995
6,1961407.050700001,-630976.8892999999
6,1961151.191799998,-630965.5595000014
6,1960895.332800001,-630954.2298000008
6,1960832.300900001,-630777.2034999989
6,1960713.614,-630443.9252999984
6,1960629.475000002,-630460.1556000002
6,1959896.102299999,-630601.6218000017
6,1959212.262200002,-631729.9156000018
6,1958495.720899999,-631631.4651999995
6,1957700.09,-631816.6064000018
6,1957400.672600001,-631886.2800000012
6,1957275.0768,-631874.1917999983
6,1956962.130199999,-631844.0703000017
6,1956274.202500001,-632179.6787000001
6,1955378.085000001,-632031.5447000004
6,1954484.211800002,-632240.8016999997
6,1954052.146899998,-632122.2930000015
6,1953844.0134,-632065.2052000016
6,1952566.270100001,-632199.6867999993
6,1952765.432100002,-631252.9600999989
6,1952530.193999998,-630334.0119000003
6,1952246.342700001,-629875.3803999983
6,1951657.483899999,-629776.2529000007
6,1950679.529800002,-628631.1979999989
6,1949878.029399999,-627076.2390000001
6,1950155.989700001,-626486.9512999989
6,1950405.0766,-625229.197900001
6,1950429.6217,-625105.2589999996
6,1950400.567600001,-624466.4453999996
6,1950141.723000001,-623905.5170000009
6,1950214.339000002,-623189.5789999999
6,1950286.333700001,-622345.7360999994
6,1949746.543299999,-621837.3004000001
6,1950288.553800002,-621198.3082999997
6,1950508.649900001,-620938.8304999992
6,1950589.2126,-620608.6453999989
6,1950658.490400001,-620324.7109999992
6,1950457.371199999,-619278.4094999991
6,1950368.948399998,-618818.3993000016
6,1950575.094999999,-618106.2912000008
6,1950694.9987,-617692.0984000005
6,1950589.921999998,-617207.1004000008
6,1950792.933899999,-616924.7941999994
6,1950611.846000001,-616516.8178000003
6,1951245.789700002,-615593.5295999982
6,1951312.0108,-615342.0954000019
6,1951421.037799999,-614928.1321999989
6,1951902.557300001,-614184.5152999982
6,1951055.112799998,-613524.4759999998
6,1950693.556000002,-612874.6631999984
6,1950331.999200001,-612224.8504000008
6,1950099.8321,-612208.2791000009
6,1949667.194800001,-612177.3988999985
6,1949615.0755,-612007.1319999993
6,1949589.052499998,-611922.1185000017
6,1949723.112500001,-611695.8781999983
6,1949816.914999999,-611537.5905999988
6,1949662.729699999,-611385.0753999986
6,1949126.382399999,-611490.1590000019
6,1948971.532499999,-611260.9728000015
6,1948942.718600001,-610673.3790999986
6,1948098.4582,-610549.9572999999
6,1947462.363699999,-610201.0564000011
6,1947175.290100001,-610043.5951999985
6,1947112.274799999,-609970.9453999996
